,TONDUR,EngSpDist_K1,EngSpDist_K2,EngSpDist_K3,EngSpDist_K4,EngSpDist_K5,EngSpDist_K6,EngSpDist_K7,EngSpDist_K8,AmbTempDist_K8,AmbTempDist_K9,MILEAGE,LABEL
255,546930.9,215005.4,166197.5,24002.1,2056.2,286.0,102.0,36.7,16.4,205,98,2611,0
256,349928.8,64248.7,136607.5,73849.6,5188.9,259.3,86.6,23.0,8.9,68,0,4947,0
257,385375.4,123994.3,84792.2,35835.9,2952.6,270.4,62.6,15.6,5.1,226,132,2552,0
258,735923.2,287269.7,230113.9,86546.4,15174.4,1193.1,435.3,191.3,114.7,151,0,6490,0
259,1061151.5,645435.2,241420.0,36410.9,1221.6,107.9,36.6,9.1,3.3,255,6,3408,0
260,2861993.9,663889.3,1215416.9,619264.1,59102.1,12336.7,6115.3,3507.8,2153.6,110,0,40000,0
261,936249.3,217157.3,299473.7,258274.2,14706.7,2753.9,1076.4,667.2,421.3,161,5,13966,0
262,2948803.5,1139035.8,1094725.9,381959.8,37533.1,6135.4,2293.9,1082.8,525.5,305,3,12981,0
263,977984.9,394728.5,295000.9,150638.8,9873.0,2058.5,837.1,439.5,236.1,64,0,9281,0
264,1726869.8,554986.3,670644.8,274569.0,33940.0,5065.7,2168.5,1097.2,576.8,166,3,20227,0
265,1000025.1,327613.4,441749.6,56998.9,6213.1,713.0,189.8,73.6,44.5,388,10,8778,0
266,293597.8,103138.8,85689.3,12878.2,1610.0,260.3,92.0,39.6,20.7,182,9,1618,0
267,767663.4,361176.3,173046.9,53414.3,9449.9,2177.7,775.8,410.6,220.4,260,18,3969,0
268,1044959.0,381862.0,433706.5,52173.7,1813.0,232.2,107.7,50.8,31.7,287,33,7697,0
269,1420854.9,692345.4,494663.3,88280.3,10241.6,1304.6,575.7,300.0,144.8,342,54,10161,0
270,1165379.3,498106.2,374358.4,133598.5,10724.5,1888.8,872.5,473.9,288.4,64,0,9700,0
271,778849.3,199174.3,331784.6,145085.5,3790.6,526.0,219.4,105.3,85.3,67,4,9690,0
272,2706848.6,1353300.7,867616.1,215205.6,12760.8,1623.7,533.6,272.7,137.7,392,7,16251,0
273,1081261.5,205474.6,495338.4,279891.6,12064.2,874.1,249.4,129.3,60.4,64,1,17170,0
274,623029.4,263820.6,194279.8,51931.3,4599.3,1398.5,425.3,227.5,121.9,49,0,4000,0
275,567018.9,98102.6,254917.7,79411.6,3105.7,228.6,92.1,45.7,17.4,100,0,6629,0
276,1115540.3,329731.9,490916.7,77866.1,5467.0,435.5,120.5,50.3,19.2,215,11,8008,0
277,1351660.5,484252.7,468850.3,180260.6,16117.8,2683.3,1127.5,582.4,281.7,142,2,13145,0
278,512197.8,129615.5,189687.0,77219.5,5193.0,1068.1,246.7,119.3,55.8,134,0,5590,0
279,995118.7,645458.4,246735.9,37092.3,3260.5,1145.3,202.8,55.5,22.5,189,45,3891,0
280,5718795.8,4379747.2,999768.6,121912.5,7139.8,191.9,65.3,20.5,7.9,725,189,17692,1
281,193682.5,60224.0,51814.7,10786.0,2501.3,397.5,130.9,51.4,32.5,168,34,1013,0
282,566277.6,154716.3,230344.3,85739.9,5277.9,993.4,426.5,212.1,106.5,61,0,6575,0
283,736017.2,316086.7,284622.5,39157.6,2598.5,333.8,104.6,42.3,17.1,230,420,5003,0
284,455645.0,213322.8,133865.9,30254.7,1061.0,69.2,26.5,10.7,4.9,123,110,2443,0
285,492727.6,229834.7,142716.8,17133.5,355.3,86.9,33.0,23.0,16.5,188,87,2241,0
286,482869.2,160315.0,185068.2,57472.5,3410.9,523.8,226.4,96.3,44.5,50,0,4711,0
287,448361.0,114156.9,229517.7,21059.8,2024.8,200.4,29.2,9.3,5.0,143,1,4746,0
288,648699.2,237792.1,201872.6,67408.8,7023.7,867.0,286.4,103.7,53.8,86,2,4572,0
289,734467.3,221488.4,279273.2,84739.4,6545.2,811.3,348.2,170.1,68.9,175,1,6766,0
290,1495694.0,784432.0,294916.3,64370.7,6935.6,1386.3,470.1,154.7,61.2,375,5,4185,0
291,345736.2,80254.6,141991.3,54022.5,2144.9,180.6,46.1,21.7,12.5,39,0,3666,0
292,1390381.9,361439.1,595752.9,328166.1,20722.4,1901.3,351.6,89.0,20.8,124,0,19135,0
293,264663.9,87002.0,79345.0,25401.9,2720.5,682.7,299.6,170.7,107.6,11,0,1895,0
294,1236436.7,675003.7,311258.8,82977.8,7764.1,1367.4,539.8,278.4,79.7,211,4,5956,0
295,1245543.0,497985.0,427735.1,162441.6,13412.1,1924.6,721.0,326.0,115.0,141,0,11318,0
296,1487212.8,759034.2,386291.3,224938.7,38008.2,1338.4,361.4,131.4,74.8,78,0,13668,0
297,1523566.0,651914.3,513702.3,156062.3,10047.7,1657.0,459.4,211.7,124.0,323,17,11548,0
298,898471.8,367148.0,213708.5,98434.5,15068.8,3721.8,1634.7,865.8,464.4,390,16,5832,0
299,324770.2,73080.8,123153.1,67028.3,4906.7,242.2,79.4,28.3,7.5,45,2,4288,0
300,168187.8,43483.3,45400.9,30696.6,3554.0,647.0,230.0,121.4,50.6,34,0,1665,0
301,223935.3,49615.7,67454.8,39374.1,2689.0,298.5,61.7,20.7,21.6,15,0,2187,0
302,712813.1,166733.7,308236.4,156240.8,9225.2,350.8,68.5,19.4,4.4,38,0,9868,0
303,2208529.5,556078.9,919511.7,480602.3,86394.6,7500.2,2439.5,1094.7,464.3,247,5,5982,0
304,1240098.2,603114.4,329734.1,73742.1,6936.7,883.5,368.1,203.0,131.7,206,1,6140,0
305,711114.1,312765.6,195300.2,23572.2,1454.1,206.3,78.7,32.4,9.7,352,142,3256,0
306,732163.6,322929.9,270244.2,41221.0,4184.4,656.8,251.0,99.6,63.8,239,23,5202,0
307,1186465.7,420494.5,421075.1,185444.5,14319.0,3033.4,1527.3,893.8,511.3,167,3,12907,0
308,490019.4,239477.4,149676.3,17813.9,2453.4,783.5,402.7,220.6,120.2,170,223,2679,0
309,524509.3,241593.9,158878.7,40082.4,3054.2,405.4,170.1,87.8,54.6,140,20,3570,0
310,2490626.2,715320.4,1187016.9,262511.7,28795.3,4302.7,1189.5,442.5,180.6,1081,723,21786,1
311,276871.2,124706.4,83514.7,8699.4,808.4,144.3,45.7,16.3,5.7,115,8,1567,0
312,932718.9,440382.0,308293.2,59374.0,6008.6,890.2,339.8,171.3,81.4,180,2,5389,0
313,655394.7,221994.5,252583.2,84787.5,7514.5,757.9,309.6,128.7,43.7,22,0,6811,0
314,1169790.1,410966.3,404567.9,154722.1,12146.0,2660.0,1184.0,735.1,387.8,197,3,11206,0
315,788774.0,262675.9,257792.8,64238.2,16424.0,539.6,129.9,68.4,34.5,378,194,6318,0
316,304656.6,84103.4,116424.2,25302.7,2008.8,498.7,227.4,131.0,71.6,29,0,2460,0
317,1116373.0,443927.2,346111.4,157540.4,24335.8,3181.9,1388.7,706.7,459.1,168,35,10814,0
318,1036590.7,427109.5,354838.0,114703.6,12249.5,2561.9,1108.3,634.6,341.2,47,0,8655,0
319,1215435.5,486977.9,401599.3,43421.8,1871.1,122.7,32.0,6.0,2.0,380,513,6237,0
320,1004540.6,273799.0,478528.7,155180.2,10497.5,2081.0,1060.7,481.3,242.6,53,0,12370,0
321,792731.6,322799.4,274807.6,87010.2,7573.3,1303.6,552.5,283.5,123.6,26,0,6606,0
322,466180.1,187396.7,155678.2,57247.3,6774.0,1656.5,830.4,425.5,235.2,139,52,3412,0
323,1189279.2,334135.5,411238.2,171767.9,8364.5,1100.4,434.7,210.7,131.9,88,0,12100,0
324,369828.3,202157.5,73258.7,13938.7,1574.0,173.2,40.0,13.2,1.4,155,159,1287,0
325,587044.8,215951.4,182266.5,70107.2,6588.2,1153.9,387.7,153.6,72.8,52,11,4613,0
326,959766.4,243018.3,325244.5,183654.5,28022.2,2769.6,661.8,310.7,172.2,60,0,11389,0
327,958804.6,329006.0,339793.7,126802.2,6689.5,1042.3,363.4,168.3,87.3,155,1,8956,0
328,951167.8,409495.7,246652.2,89368.4,11289.4,2207.3,948.4,532.7,316.7,137,24,6529,0
329,1434866.1,521012.6,463631.3,214475.6,29816.9,4699.0,2093.4,1187.2,709.4,196,18,14677,0
330,944939.6,340373.7,370736.2,117884.5,12306.9,1872.2,789.3,429.7,232.3,200,6,9019,0
331,628476.4,266671.8,207537.8,57198.7,8970.5,1611.8,638.3,270.3,130.5,339,28,4254,0
332,1260647.5,676935.0,373781.1,65444.2,6334.5,529.4,176.9,77.7,27.3,52,1,5037,0
333,602438.2,280695.3,241355.6,20639.4,682.4,84.2,27.1,13.0,4.4,263,100,3805,0
334,572892.7,212015.8,196582.1,72473.4,10119.0,1393.4,540.7,306.0,167.8,31,0,5065,0
335,182608.5,30650.1,29848.5,17041.5,612.6,132.0,33.0,15.6,4.4,32,0,1080,0
336,1075534.1,323695.2,406110.6,177257.3,12983.9,2372.3,1085.7,586.3,340.1,171,5,12175,0
337,359757.9,158702.1,76572.3,5866.0,222.8,48.8,15.0,14.0,7.6,151,143,1076,0
338,360728.2,134032.9,90213.6,30267.2,3959.6,689.7,385.7,246.2,141.7,147,15,2111,0
339,578655.4,170773.2,196128.0,121000.4,6122.1,1024.4,343.2,139.7,47.7,47,0,7380,0
340,252028.8,114047.4,72021.4,6495.8,789.5,250.5,168.9,103.0,65.7,76,56,1026,0
341,2721124.6,578411.6,1191431.2,631051.2,53151.6,10793.7,4401.1,2510.3,1392.5,241,3,40359,0
342,368581.2,94657.4,102508.4,76184.6,14600.5,1605.3,754.5,401.0,171.8,77,2,5743,0
343,440132.4,193420.3,167682.7,30862.9,2979.8,331.4,73.9,28.0,7.3,130,0,2580,0
344,1097621.4,334023.2,381567.1,250022.5,54672.0,9222.3,3618.6,1798.7,773.9,4,0,4194,0
345,907485.0,471959.5,275727.2,54433.9,4212.2,329.3,87.5,42.6,18.5,102,0,4517,0
346,588457.2,186648.4,225158.9,99453.9,9783.2,1840.6,633.9,291.6,136.0,29,0,6398,0
347,333027.1,115313.2,112173.8,37160.1,3636.7,535.5,176.1,59.8,36.7,25,0,2747,0
348,446600.9,82552.4,152042.3,106669.5,7187.8,834.7,385.1,196.9,104.4,75,11,5926,0
349,6298045.8,3948972.9,1713617.1,199257.6,8323.2,728.9,158.5,43.2,8.5,1427,73,19460,1
350,6542042.3,4494702.9,1559825.1,222597.7,15600.5,1629.1,348.9,114.3,41.4,991,61,18767,1
351,579944.1,177140.3,228337.3,83820.2,7999.3,1408.4,576.1,281.2,182.8,72,0,6073,0
352,199398.6,90273.8,50708.2,10805.8,1549.0,239.7,84.7,28.2,13.2,83,1,1002,0
353,2519220.8,609000.4,1058909.7,582663.8,63150.1,10091.2,4586.0,2641.0,1607.0,42,0,36767,0
354,943415.9,334317.2,352106.0,125780.9,17330.0,2239.2,744.2,301.3,169.4,34,0,9269,0
355,423099.6,145355.6,111725.1,50535.9,17598.7,1612.3,192.8,38.1,15.0,37,0,3202,0
356,204739.0,77376.4,54991.6,19515.4,2036.4,321.9,121.3,54.2,15.3,41,0,1397,0
357,544268.0,207780.1,170510.0,48000.3,3997.7,780.8,356.9,171.8,118.7,54,6,3947,0
358,199453.3,56780.3,67691.6,26837.6,1713.3,239.9,82.9,30.5,8.0,20,0,1921,0
359,502139.6,139374.6,215170.9,69000.6,5628.6,849.0,376.9,208.5,100.7,27,0,5530,0
360,283154.9,66274.3,82323.2,71252.1,13883.2,842.0,108.6,57.1,30.4,1,0,4335,0
361,457075.6,172492.5,161776.7,42457.1,4301.7,1038.2,439.3,179.7,108.3,27,0,3393,0
362,162312.5,34713.9,39332.6,39012.2,2784.0,703.1,368.8,209.3,127.8,0,0,2098,0
363,175145.2,39179.6,41328.9,16430.5,6303.8,1498.6,631.5,368.7,249.8,20,0,1338,0
364,2557062.3,852856.6,756390.5,401446.9,26779.2,3527.1,1325.9,659.8,443.1,344,7,25514,0
365,1142328.4,592334.2,246836.9,67677.0,7394.1,1018.5,97.2,28.8,7.8,533,53,3715,0
366,2659657.4,1144802.9,510363.7,66146.3,9471.3,4091.6,2032.9,1087.0,583.3,1220,926,7567,0
367,1145799.1,422434.3,441498.8,67493.0,4857.8,933.3,128.6,34.5,19.2,639,31,7106,0
368,2833528.9,1472958.7,838305.9,116171.7,4266.2,1031.3,172.0,65.3,38.2,438,1,13763,0
369,1490693.0,530664.7,697543.0,67368.8,2011.5,748.9,95.0,46.8,52.9,673,416,12006,0
370,800966.5,310423.5,294597.3,101738.1,3886.3,1078.0,129.2,13.2,5.3,145,16,7890,0
371,2755619.9,1491741.8,821218.8,76455.0,2853.8,649.0,65.9,26.2,13.6,1073,441,12616,0
372,1225443.1,603946.8,402023.3,27150.7,1033.3,504.1,16.7,5.6,2.3,493,308,6596,0
373,6847001.7,3986057.3,1796962.3,289891.5,23217.8,3985.6,835.0,292.5,102.8,713,109,24250,0
374,1305169.4,546307.0,443989.6,95905.6,2871.5,697.0,85.5,55.2,56.7,315,174,11720,0
375,5155439.6,2267160.4,1678800.6,194365.2,4176.1,794.7,83.3,34.6,20.9,1199,1243,31328,0
376,717525.2,387341.8,164726.0,23298.9,1150.5,559.8,40.9,14.4,9.9,175,272,3151,0
377,1018591.5,477503.7,283937.7,23381.8,1353.4,640.0,51.1,21.1,11.1,432,348,4360,0
378,4139133.8,1534045.3,1851837.5,270448.4,16207.3,968.4,122.4,57.0,15.4,1510,122,30318,0
379,7350175.9,2695979.0,2531198.1,947333.7,77215.4,11114.1,3986.0,1619.5,663.2,369,9,70934,0
380,5564916.6,2502582.0,1947024.8,195884.4,10392.6,1820.5,427.1,142.1,56.6,1741,2063,29010,1
381,700908.4,377955.8,171742.0,17429.6,918.8,605.5,63.1,19.8,26.9,213,354,2272,0
382,1101686.4,477951.8,318158.2,111413.5,30870.8,2977.1,617.9,214.3,63.4,569,206,9560,0
383,3297025.3,2177769.6,632771.0,108784.9,7207.8,704.2,37.4,22.4,16.9,1193,626,9495,1
384,626252.1,271480.8,92239.0,33060.9,11987.4,958.5,95.2,19.4,10.1,243,160,2777,0
385,845089.1,459259.6,150159.1,12833.9,1521.8,631.7,53.9,15.6,4.3,244,343,2169,0
386,1495667.0,756396.5,339682.1,62380.9,4977.3,1444.2,329.2,75.5,38.0,339,501,5605,0
387,3610055.2,1289246.7,1472002.1,189523.3,4352.2,774.8,91.4,43.8,25.5,856,1643,28899,0
388,1592398.9,750293.0,566146.9,111717.6,4958.9,825.1,112.5,33.4,16.0,280,65,11010,0
389,1653696.2,574457.6,662301.0,179017.2,14389.6,784.9,31.4,14.2,9.4,451,175,17690,0
390,1054256.6,453872.9,396046.9,24071.2,1570.7,775.3,101.3,60.3,43.3,269,268,5731,0
391,5280528.2,2063162.2,2013670.6,474348.5,14886.9,1612.5,352.3,114.6,52.0,456,42,41089,0
392,6059463.8,2783501.8,2304977.1,414397.8,12639.5,1892.4,538.1,242.9,132.7,555,8,46768,1
393,1184917.9,341624.5,435906.1,199718.5,22569.2,3072.2,1098.5,624.1,288.7,189,5,13697,0
394,2947786.2,1144498.7,962920.8,126375.4,3513.7,940.3,205.6,124.5,135.7,788,1432,18782,1
395,3378354.8,1630023.1,1136496.3,246693.2,7318.2,1225.6,225.9,95.3,54.5,178,7,23290,0
396,4663818.6,2118476.1,1116474.7,124559.9,4273.5,1168.1,320.2,138.5,95.1,861,2127,13152,1
397,4216863.7,3068548.4,871288.3,96388.6,10270.5,2281.4,595.9,239.9,104.4,531,305,12053,1
398,820523.4,459952.4,134756.2,19983.2,1557.3,629.2,54.2,26.4,15.1,259,152,1943,0
399,1144991.4,589436.6,306551.7,20367.1,1277.5,671.4,63.3,26.4,21.1,632,440,4741,0
400,1383089.9,794181.6,324918.5,95213.0,4383.8,667.0,83.5,40.1,22.0,105,3,6967,0
401,3969014.7,2095700.4,1590410.4,65861.5,1070.6,501.5,11.4,3.9,2.5,1528,417,17982,0
402,3124881.6,1135884.1,1156119.7,148254.3,15971.0,1602.7,324.1,111.2,35.9,1335,852,15779,0
403,485182.8,208859.5,148375.8,53596.7,5279.8,1276.5,272.7,121.9,66.7,29,0,3947,0
404,861304.8,470137.2,225457.4,27310.1,1700.3,620.5,54.1,17.2,6.0,245,112,4165,1
405,2537475.0,1044901.3,935193.3,217678.9,36456.1,4784.6,674.9,167.0,30.5,939,493,21716,0
406,3580077.1,1956413.3,872302.6,178788.5,13702.5,2269.5,377.0,85.4,21.9,1722,31,11169,0
407,800294.1,371234.8,203594.4,28679.4,2259.4,815.7,134.3,48.2,33.9,308,232,3285,0
408,927292.4,343025.0,301151.1,35212.0,969.9,604.5,59.9,28.5,28.1,276,420,6044,0
409,2449586.8,1426186.9,729288.4,116490.2,17864.3,4771.2,1574.8,611.8,250.2,995,454,10908,0
410,4161315.0,2568362.6,870391.5,126218.2,4841.2,1386.6,259.7,90.5,47.0,440,5,12435,1
411,252289.3,60425.5,57669.0,32001.4,1719.9,653.4,83.1,30.0,12.5,40,0,1957,0
412,2262207.2,478337.8,960141.0,416210.7,95927.3,3414.6,670.5,255.4,112.5,181,3,33170,0
413,3557062.2,1107151.4,1432780.2,545950.7,45012.6,1803.6,519.0,261.7,165.4,694,197,42864,0
414,2787179.7,1304019.4,1101371.3,92042.5,4615.3,874.1,138.7,42.2,23.5,510,476,21662,0
415,5272624.7,2543629.1,1155695.6,274406.8,22871.1,3044.7,1066.2,536.9,320.2,599,19,22356,0
416,3553835.7,1498961.9,1365707.2,292105.2,40930.0,11570.8,6006.9,3363.2,1925.9,1076,116,9436,0
417,862862.3,424425.3,205737.8,21471.7,1700.8,839.9,109.7,38.7,6.3,351,250,2737,0
418,315058.7,118031.3,61966.5,10183.7,782.6,691.7,50.7,28.4,10.9,113,43,1173,0
419,8743109.9,4948948.8,1677513.0,403684.2,25595.3,4716.3,1502.0,673.8,280.1,1255,39,30031,0
420,3534558.0,1606529.5,953703.3,485447.4,57104.9,3576.3,726.5,262.2,104.5,980,664,32599,0
421,757931.3,274917.5,272278.7,73813.2,3194.5,698.3,75.7,26.8,13.5,85,2,5563,0
422,3009363.1,1429586.8,835380.0,48127.7,681.0,691.1,45.1,19.9,7.0,562,1074,13942,0
423,1228448.9,486831.6,333540.2,91895.4,9560.8,941.7,62.6,13.2,10.8,284,139,7118,0
424,913478.9,412586.8,314736.0,42992.8,2578.2,705.3,69.3,25.4,11.8,314,141,5651,0
425,906583.1,406757.0,227815.0,72961.3,3786.2,1328.5,376.1,315.0,69.4,88,0,5064,0
426,703061.4,265852.2,194267.7,51601.1,9834.3,2507.5,940.4,447.7,258.6,259,4,4298,0
427,596529.7,212925.7,138734.4,31443.4,5803.5,2217.7,721.5,238.9,130.4,449,126,2338,0
428,1444368.5,621108.4,548989.1,56355.2,5885.5,3296.8,1661.4,872.8,526.3,856,383,9126,0
429,1926130.8,738096.9,593053.9,56431.8,4024.9,1988.4,727.2,331.4,151.0,453,556,7872,0
430,2632123.2,722611.1,1185691.6,222632.0,22163.4,2630.5,606.4,250.4,87.0,650,776,28040,0
431,3332583.2,591195.3,884548.4,543461.8,77839.4,17175.4,5368.7,2846.0,1543.4,318,1,34323,0
432,523192.6,188883.0,205251.5,19765.1,1956.6,1079.8,255.7,111.6,61.2,348,143,2854,0
433,419368.1,186191.1,123336.7,26914.7,1132.3,613.3,68.2,37.5,26.1,261,188,2359,0
434,1774782.7,1012691.8,425629.6,18484.5,598.8,626.3,87.2,55.2,40.3,792,819,6632,0
435,2456931.2,1516439.7,536113.1,43042.8,901.3,517.4,21.9,10.6,11.8,558,1683,7718,1
436,2053245.9,631985.9,870585.3,337724.1,15539.4,2338.9,701.3,342.2,162.7,93,0,25526,0
437,2497385.6,1699612.5,529890.9,131762.2,12766.2,3318.3,913.8,338.9,79.3,328,64,12563,0
438,981766.5,353986.4,331630.6,148260.5,23574.5,3499.2,1215.4,633.0,352.2,62,0,10306,0
439,590219.8,297332.3,123567.4,76852.0,4280.3,1459.6,471.1,365.6,153.1,42,0,4372,0
440,249778.9,99807.7,69131.1,27481.9,4693.2,1213.8,354.3,187.9,104.1,22,0,1931,0
441,1873698.8,890589.0,667860.0,43866.1,733.3,602.9,79.5,31.1,16.0,405,892,11483,0
442,1113614.9,419003.5,384316.5,146070.9,12005.1,2408.2,758.4,350.3,142.0,140,4,9505,0
443,2389611.1,1091963.4,1073080.6,103038.1,4947.3,641.3,32.8,13.5,5.7,480,279,20439,0
444,1212642.6,558194.7,400096.8,71727.7,5324.5,989.6,129.7,47.8,16.3,476,272,8262,0
445,2419921.9,1135973.5,834747.7,113337.9,1742.4,589.3,36.1,12.4,11.7,241,8,12506,0
446,2065468.4,1209117.7,475713.3,237696.7,24910.7,3066.4,1068.3,548.6,297.5,67,0,14855,1
447,1054504.3,539491.7,221243.9,50759.9,4725.4,1120.3,222.1,86.7,35.8,679,435,3344,1
448,2283725.8,655998.7,1004866.3,379910.5,16641.5,2706.1,855.6,405.7,221.2,153,0,28069,1
449,1689164.1,703830.3,550133.0,200160.7,43852.0,3974.9,707.3,313.4,154.4,293,206,16877,0
450,3824916.9,2153383.6,1020498.0,337344.7,44792.5,3758.6,1021.6,511.1,277.1,498,16,25188,1
451,405406.7,122381.2,142246.5,75091.1,9379.0,1305.0,293.6,145.3,80.3,26,0,5017,0
452,1804226.3,952029.4,438467.2,20514.2,658.7,579.1,23.4,15.5,16.3,839,565,6438,0
453,740628.7,290876.0,254222.7,88083.0,7825.7,1552.3,460.3,190.7,98.9,104,0,6556,0
454,1709895.7,907307.1,362653.5,153741.2,31887.4,6377.4,1638.8,590.4,235.8,621,5,6915,0
455,1130363.2,504716.3,427511.8,96300.1,4763.4,646.2,56.9,22.1,13.1,227,256,10429,0
456,885915.6,355648.5,265290.7,124218.4,14558.8,1475.0,404.3,231.4,115.8,191,111,8370,0
457,339676.0,106354.3,97687.4,41356.3,2345.4,859.6,168.9,69.5,31.1,66,4,2879,0
458,3432573.6,1530456.0,1478718.2,175584.5,3785.5,701.1,59.7,29.7,28.3,782,407,26897,0
459,1295277.1,507826.1,570488.3,56729.1,914.4,568.1,40.3,13.4,8.1,308,166,11671,0
460,1601236.6,494846.8,693711.5,215388.0,21897.2,2430.3,472.7,111.2,15.1,181,2,14478,0
461,428795.3,111437.2,112250.6,74844.2,6978.9,1330.1,298.0,152.0,74.0,40,0,4489,0
462,1226516.4,417476.1,536216.8,124422.7,7916.9,874.5,116.5,44.7,25.8,348,170,13003,0
463,877040.7,442444.3,228691.5,69296.9,7716.8,1562.6,362.4,144.4,61.5,130,5,4759,0
464,1115009.4,406558.4,508759.3,80222.8,2149.6,279.9,93.3,25.1,4.9,350,79,11508,0
465,2374925.0,619337.3,651038.9,346893.6,42523.5,9151.5,3730.5,2160.9,1142.8,320,1,21859,0
466,2350371.6,482448.0,839680.0,464071.8,62710.5,17172.8,4906.3,2622.2,1600.7,383,1,30830,0
467,7060500.3,1807956.2,2647881.0,2124160.9,43705.8,4977.5,1530.8,753.0,429.2,618,12,116511,0
468,913908.9,383372.1,244881.4,22342.4,399.0,83.8,32.1,20.2,3.2,397,447,4223,0
469,1659550.2,1061220.7,330265.6,47716.6,3978.7,438.2,124.3,29.8,12.2,364,5,4873,0
470,756307.1,244701.9,101515.3,17993.6,1907.3,209.8,63.0,26.4,7.6,317,8,1827,0
471,1714423.3,1025176.8,292314.1,33828.3,976.2,81.2,26.0,11.1,6.1,239,7,3995,0
472,730962.3,446330.3,163212.7,12422.8,484.3,19.9,1.3,0.4,0.0,209,31,2508,0
473,2863199.3,1621044.7,889291.5,141395.9,13391.0,2382.1,677.1,226.3,93.5,324,6,10512,1
474,1667508.4,726964.0,537616.1,133930.9,9282.2,265.1,53.9,25.7,11.8,862,581,11145,0
475,536677.0,248148.5,149875.8,61128.5,4446.6,618.2,182.9,82.7,35.2,48,0,4182,0
476,7473739.1,5391293.5,1652482.0,187676.7,30187.3,1136.2,346.9,124.1,73.4,445,39,26478,1
477,672694.1,214974.4,253506.1,68874.4,4660.3,915.4,309.1,126.3,64.5,128,79,7463,0
478,2377742.1,1959934.9,225182.5,44053.1,4479.0,817.4,216.6,57.1,15.5,446,254,3956,0
479,341555.8,110117.5,119933.4,51059.0,3254.4,565.4,250.8,129.5,73.5,14,0,3425,0
480,9156741.9,5805850.9,2054926.1,250421.9,9092.9,1285.6,491.0,257.1,139.2,719,9,25484,1
481,997391.1,409968.1,325188.6,122377.3,8156.9,1326.4,580.5,303.2,197.0,73,16,8914,0
482,1305968.6,664323.4,400776.2,59516.5,4241.3,110.1,33.2,22.5,6.8,455,709,5915,0
483,1108381.6,542524.0,388605.1,72805.3,3174.9,465.9,101.8,29.7,9.0,308,239,8711,0
484,2780246.4,1334657.1,968693.4,126863.0,7758.0,598.0,154.5,40.2,14.5,812,380,16847,1
485,3213606.1,2081755.2,693233.2,202544.4,11777.2,1115.2,226.6,69.9,21.4,450,125,12043,1
486,752495.9,453613.2,134917.9,26166.6,1768.4,332.6,86.9,29.2,10.7,140,1,2098,0
487,1091847.7,257337.1,362934.7,303482.2,48207.4,7019.0,1741.4,851.5,470.8,329,191,15903,0
488,436676.1,203432.4,87375.0,24379.7,6988.7,2238.0,1101.3,555.9,281.0,198,295,2290,0
489,1736170.7,1201548.7,313433.2,49559.3,5663.9,354.1,64.7,18.0,11.1,229,649,5933,0
490,1325845.3,512579.7,431308.6,168993.0,16878.9,2965.8,1082.2,566.9,378.8,183,15,11933,0
491,1336508.1,736679.0,342187.1,74093.5,3423.4,484.9,166.5,69.3,28.6,133,4,6523,0
492,404647.5,161555.6,88397.9,31808.9,11509.9,3619.4,644.6,187.0,65.4,188,162,2847,0
493,1385939.5,527735.7,466796.2,149366.8,10813.0,1990.5,774.4,355.2,194.5,203,2,11621,0
494,3406465.8,1814570.9,1089154.1,248834.6,8580.2,443.8,85.5,36.9,13.7,308,15,22864,0
495,763636.0,342928.2,223755.0,21862.9,653.0,67.1,21.9,6.5,3.3,254,251,3744,0
496,710260.5,289328.7,227984.4,91177.1,7955.4,1253.3,412.0,194.4,99.2,33,0,6314,0
497,320608.4,130465.4,53385.4,15496.6,1076.9,173.1,61.9,27.0,16.9,36,0,1024,0
498,969255.3,399868.9,344212.5,103679.4,11411.4,2369.5,823.4,365.8,197.5,20,0,8024,0
499,989142.8,239334.9,242142.6,141465.6,25794.9,4764.2,1738.2,911.6,515.6,74,0,55952,0
500,1633041.9,532155.0,294540.8,83635.1,21730.7,3276.3,1130.2,633.4,375.3,912,449,7433,0
501,1326027.9,332033.0,203562.6,53472.5,9900.7,2302.0,1221.2,651.8,337.3,649,97,4432,0
502,3270376.8,964581.2,982117.2,461999.4,105753.7,19017.3,7985.0,4616.6,2865.0,556,7,32642,0
503,1609004.9,393724.0,387220.5,151952.5,26427.7,8383.8,4217.3,2203.1,1305.7,381,7,11171,0
504,7969314.0,3277276.4,2184217.4,974003.5,239492.0,29159.0,6282.9,3073.8,1635.9,795,6,62599,1
505,2307738.3,620758.2,653586.9,320169.4,48930.8,10061.4,4155.2,2203.8,1318.8,576,1,21198,0
506,5028399.1,1839351.6,1693301.7,669893.4,100215.8,18330.1,8013.8,4313.5,2204.3,754,15,17625,0
507,2410095.6,652623.8,1087417.0,161349.5,26026.3,4191.5,1820.5,791.7,405.9,1010,2,25271,0
508,2622609.6,811578.0,729662.3,304666.2,36237.8,6376.5,3081.9,1820.7,1125.3,440,3,21046,0
509,4516336.1,1877409.5,1520949.4,395177.1,63913.4,19759.8,10675.4,6047.5,3438.3,1859,112,31847,0
510,1200045.9,354129.1,454093.1,92094.2,7192.1,839.3,301.5,130.3,70.4,751,71,9441,0
511,727436.6,305096.9,63004.5,7208.8,1089.2,343.4,244.7,208.3,146.8,549,155,1015,0
512,3946895.6,1715911.7,1294203.8,249943.5,38993.4,5299.4,1713.0,662.4,301.4,1247,1770,27996,0
